Name	Coefficient	Coefficient_std_error	Coefficient_P_value
D1_MSNs_common	6.59535144987e-09	6.41399753666e-09	0.151910312177
D2_MSNs	6.9961984364e-09	6.87421198045e-09	0.154399454673
Oligodendrocytes	4.58587929854e-09	5.61181597496e-09	0.206911995001
Astrocytes	2.78951735612e-09	4.83835640324e-09	0.282124327635
Endothelial_Cells	6.4273872526e-10	4.55604112967e-09	0.443905760768
Microglia	-7.75254690246e-10	4.92609923456e-09	0.562526128226
D1_MSN_NUDAP	-1.94398325853e-09	1.19188009144e-08	0.564781036261
Mural_Cells	-1.48593555785e-09	4.43976926705e-09	0.631069608027
Oligodendrocyte_Precursors	-1.89576981002e-09	4.88158825965e-09	0.651121859459
Ependymal_Cells	-2.75215693334e-09	4.40219961205e-09	0.734072774832
D1_MSN_Olfactory_Tubercle	-5.90908110613e-09	8.25079701043e-09	0.763060841262
Interneurons	-7.00445439838e-09	5.04934146749e-09	0.917309846185
