Name	Coefficient	Coefficient_std_error	Coefficient_P_value
D1_MSNs_common	6.19450344313e-08	2.22742202675e-08	0.00270942653463
D2_MSNs	4.85521034742e-08	2.17796134007e-08	0.0128987899121
Endothelial_Cells	3.09898264299e-08	2.04582061153e-08	0.0649131659253
Mural_Cells	2.67275940405e-08	1.91927824036e-08	0.0818725570664
Oligodendrocytes	2.28498625734e-08	1.96175983522e-08	0.122057368049
Astrocytes	1.94602492314e-08	1.82084843769e-08	0.142592014565
Oligodendrocyte_Precursors	2.56386132523e-08	2.59291745553e-08	0.161381960528
D1_MSN_NUDAP	3.61089577043e-08	4.34435557559e-08	0.20293894639
Interneurons	3.43800258085e-08	4.72784199413e-08	0.23355717194
Ependymal_Cells	2.7769422309e-09	2.17799107742e-08	0.449272271053
Microglia	-1.21441488853e-08	2.34466021058e-08	0.697753144514
D1_MSN_Olfactory_Tubercle	-2.62603723908e-08	4.13960451611e-08	0.737080018545
