Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Ependymal_Cells	3.01057102751e-07	1.68893665098e-07	0.0373318664947
Endothelial_Cells	2.06477262668e-07	1.71369801373e-07	0.114127951062
D1_MSNs_common	1.23936692002e-07	1.90557222884e-07	0.257719862872
Microglia	9.75423587665e-08	1.6343663681e-07	0.275313566884
Astrocytes	6.2004939571e-08	1.65934443272e-07	0.354324439173
Mural_Cells	4.95522444137e-08	1.54526567399e-07	0.374229726965
D2_MSNs	4.58138879198e-08	1.761387736e-07	0.397392896575
Interneurons	-8.64187899069e-09	2.45529355435e-07	0.514038644004
D1_MSN_Olfactory_Tubercle	-6.72866552593e-08	3.1560486182e-07	0.584414143588
Oligodendrocyte_Precursors	-4.63690120079e-08	2.04497725326e-07	0.589689316582
D1_MSN_NUDAP	-1.84014241699e-07	2.67970431034e-07	0.753862862785
Oligodendrocytes	-1.61339983431e-07	1.69595472867e-07	0.829279647031
