Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Ependymal_Cells	3.00102064639e-08	2.92999130561e-08	0.152860453107
D2_MSNs	2.86401566489e-08	3.59774224973e-08	0.212998825835
D1_MSNs_common	2.85520058118e-08	3.80376119608e-08	0.226439000957
Mural_Cells	1.43523915898e-08	3.15594640874e-08	0.324636284818
Microglia	1.21938954566e-08	3.39892464215e-08	0.3598882723
Interneurons	8.59721107557e-09	4.48826915599e-08	0.424047953403
Endothelial_Cells	1.87732291875e-09	3.28837298343e-08	0.477236862782
Oligodendrocyte_Precursors	8.33996856319e-10	4.29231681903e-08	0.492249041994
D1_MSN_NUDAP	-1.36127586928e-08	3.89678823541e-08	0.63658025428
Oligodendrocytes	-1.1731784978e-08	3.33464566686e-08	0.637511510657
Astrocytes	-1.54918959506e-08	3.00905499852e-08	0.696668480865
D1_MSN_Olfactory_Tubercle	-5.84861860432e-08	3.87117198581e-08	0.934582003276
