Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Ependymal_Cells	2.33667493976e-08	6.00433286944e-09	4.97828331433e-05
Endothelial_Cells	2.37665030504e-08	6.44275946429e-09	0.000112626070293
Mural_Cells	2.07349800859e-08	6.44611860089e-09	0.000648458090136
Microglia	2.32376212645e-08	8.24564247561e-09	0.00241491242178
Astrocytes	1.52803349144e-08	6.3469960656e-09	0.00803128248719
D1_MSN_NUDAP	2.2514602854e-08	1.0815466811e-08	0.0186847476726
Oligodendrocytes	1.15404273953e-08	6.69498296512e-09	0.0423771597574
D1_MSN_Olfactory_Tubercle	1.31504070157e-08	8.15837237889e-09	0.0534928304545
D1_MSNs_common	9.28757152944e-09	7.08491695283e-09	0.0949468748407
D2_MSNs	7.24069838717e-09	6.95322742318e-09	0.148858070457
Interneurons	6.29728473742e-09	1.40031188427e-08	0.326461269214
Oligodendrocyte_Precursors	1.35375037117e-09	7.30884753473e-09	0.42652793926
