Name	Coefficient	Coefficient_std_error	Coefficient_P_value
D1_MSNs_common	3.08088753163e-08	6.45491534445e-09	9.07813221617e-07
D2_MSNs	2.60664974229e-08	5.74977721428e-09	2.90099428079e-06
Astrocytes	1.61504370708e-08	4.24418177272e-09	7.08126927399e-05
Mural_Cells	1.78637182937e-08	4.7754107243e-09	9.17282826439e-05
Endothelial_Cells	1.91705742156e-08	5.48836909484e-09	0.000238861985226
D1_MSN_NUDAP	2.3111259652e-08	7.14672894798e-09	0.00061072468983
Interneurons	2.57149363263e-08	8.88761757778e-09	0.00190581700222
Ependymal_Cells	1.16784779294e-08	4.2521707505e-09	0.00301197974557
D1_MSN_Olfactory_Tubercle	2.82688144272e-08	1.08069134504e-08	0.00445082530828
Oligodendrocytes	1.27197223651e-08	5.18816467364e-09	0.00710954183344
Oligodendrocyte_Precursors	9.32030717507e-09	5.64916206284e-09	0.0494861370716
Microglia	2.57090991411e-09	4.6763625343e-09	0.291239589559
