Name	Coefficient	Coefficient_std_error	Coefficient_P_value
D2_MSNs	3.07610738941e-08	8.55573024171e-09	0.000161961206925
Astrocytes	1.72021941371e-08	5.50498516864e-09	0.000889511023118
Endothelial_Cells	2.08536828148e-08	6.8957236424e-09	0.00124667577102
D1_MSNs_common	2.15579784028e-08	7.31139957162e-09	0.00159637692007
Mural_Cells	1.61954973344e-08	6.43754775847e-09	0.0059383510385
D1_MSN_NUDAP	1.95875797544e-08	1.1470108096e-08	0.0438453947584
Oligodendrocyte_Precursors	1.26514945441e-08	8.10055923129e-09	0.0591669575599
D1_MSN_Olfactory_Tubercle	2.44980586064e-08	1.58785444283e-08	0.0614347616581
Interneurons	1.90393389274e-08	1.23868349489e-08	0.0621390080649
Oligodendrocytes	9.87530553954e-09	6.5860901422e-09	0.0668825458932
Ependymal_Cells	6.47700405887e-09	5.82857736764e-09	0.133230471164
Microglia	-8.39903607745e-10	6.70662808538e-09	0.549831188629
