Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Mural_Cells	3.19023150367e-08	9.27713071531e-09	0.000292135648729
Endothelial_Cells	3.44723248047e-08	1.02803911152e-08	0.000399398333399
Microglia	2.89572012877e-08	1.04515924953e-08	0.00279764008461
Interneurons	4.52268454507e-08	1.933347446e-08	0.00965989128994
D1_MSN_NUDAP	3.65818351933e-08	1.65621150277e-08	0.0135954634109
D1_MSNs_common	1.89294737868e-08	1.10269608684e-08	0.043021227171
Astrocytes	1.25938221286e-08	8.36377371469e-09	0.0660646091197
D2_MSNs	1.60199164475e-08	1.15924105319e-08	0.0834963783814
Oligodendrocytes	1.42535979151e-08	1.06452183525e-08	0.0902906800447
D1_MSN_Olfactory_Tubercle	1.65571611611e-08	2.0563305532e-08	0.210357924642
Oligodendrocyte_Precursors	5.59515588721e-09	1.15870482355e-08	0.314590409303
Ependymal_Cells	2.30755780375e-09	8.14950495031e-09	0.388529729181
