Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Astrocytes	1.44881367672e-07	3.93215723274e-08	0.000114564180601
Endothelial_Cells	1.75256272928e-07	4.80013892162e-08	0.000130576708579
D1_MSNs_common	1.78906570889e-07	5.45330522386e-08	0.00051774955968
D2_MSNs	1.85342527598e-07	5.88533615257e-08	0.000818518121646
Interneurons	2.16648558682e-07	7.47552105579e-08	0.00187711565193
D1_MSN_Olfactory_Tubercle	2.23215493795e-07	7.96038637191e-08	0.00252302980019
Ependymal_Cells	1.09851347143e-07	3.95611785234e-08	0.00274530277649
Mural_Cells	1.00720226953e-07	3.93554416457e-08	0.00524498544968
Microglia	9.91931493749e-08	4.20451146294e-08	0.00915700630836
Oligodendrocyte_Precursors	1.16930404618e-07	5.70665814603e-08	0.0202302185365
Oligodendrocytes	7.31520754119e-08	4.40510536592e-08	0.0483948613079
D1_MSN_NUDAP	8.43948838762e-08	5.66528621492e-08	0.0681536216736
