Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Mural_Cells	5.01302703526e-09	1.24030604833e-09	2.6525058804e-05
Ependymal_Cells	3.51691821457e-09	1.13577826948e-09	0.000979155129165
Endothelial_Cells	3.86444006259e-09	1.31777377567e-09	0.00168094333347
Microglia	4.0000637672e-09	1.39344946926e-09	0.00204833904334
D1_MSN_NUDAP	3.75617472798e-09	1.68426088962e-09	0.0128683431454
Astrocytes	2.10777715404e-09	1.13554340855e-09	0.0317136900361
Oligodendrocytes	2.14781453322e-09	1.26492372047e-09	0.0447558165042
D1_MSNs_common	2.18899304433e-09	1.33887639526e-09	0.0510299932801
Oligodendrocyte_Precursors	1.73744411219e-09	1.55009039001e-09	0.131172384376
D2_MSNs	1.39986637158e-09	1.30129294748e-09	0.141019456554
Interneurons	1.69576854403e-09	1.66817051981e-09	0.15468522987
D1_MSN_Olfactory_Tubercle	1.78592065743e-09	2.06564166207e-09	0.193633588474
