Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Ependymal_Cells	2.64319924256e-08	3.10313608073e-08	0.197167210703
D2_MSNs	2.37805999392e-08	3.83692032862e-08	0.267700159421
D1_MSNs_common	2.49828484913e-08	4.04313985552e-08	0.268318287132
Microglia	1.13336430895e-08	3.59476041774e-08	0.376273663865
Interneurons	1.38173628912e-08	4.74245300942e-08	0.385390002825
Mural_Cells	9.29165449753e-09	3.35474929285e-08	0.390901509345
Endothelial_Cells	1.44578358096e-10	3.47884939422e-08	0.498342030732
Oligodendrocyte_Precursors	-1.68128097629e-09	4.61634394478e-08	0.514526339976
Oligodendrocytes	-9.60418262618e-09	3.54231618942e-08	0.606853398088
D1_MSN_NUDAP	-1.89385829773e-08	4.07912421576e-08	0.678776644537
Astrocytes	-2.05652416795e-08	3.20578815785e-08	0.739402180415
D1_MSN_Olfactory_Tubercle	-6.06733847499e-08	4.06749046518e-08	0.932106676781
