Name	Coefficient	Coefficient_std_error	Coefficient_P_value
D1_MSNs_common	3.51019347206e-08	8.81964813062e-09	3.44619869079e-05
Astrocytes	3.04983387069e-08	7.77555741593e-09	4.38475268727e-05
D2_MSNs	3.47713612759e-08	9.19451746044e-09	7.78650336839e-05
Endothelial_Cells	3.18289878876e-08	8.78065884777e-09	0.000144538066964
Ependymal_Cells	2.85362347763e-08	8.25482416569e-09	0.0002731974416
Mural_Cells	2.83773433982e-08	8.78605436111e-09	0.000619348451312
Oligodendrocytes	2.38455780343e-08	9.02061962191e-09	0.0041032659254
Microglia	2.3014642745e-08	8.71503325882e-09	0.00413555039498
D1_MSN_NUDAP	2.78285324643e-08	1.146225462e-08	0.00759449892572
Oligodendrocyte_Precursors	2.05106327179e-08	8.79918946011e-09	0.009877512583
D1_MSN_Olfactory_Tubercle	2.87158091553e-08	1.35916030515e-08	0.0173106136936
Interneurons	2.26670664739e-08	1.19387663866e-08	0.0288078575223
