Name	Coefficient	Coefficient_std_error	Coefficient_P_value
D1_MSN_NUDAP	3.96886535373e-09	1.43909030159e-09	0.00290871062013
Astrocytes	2.24906768692e-09	9.48824197518e-10	0.00888506304043
D1_MSNs_common	2.50753360669e-09	1.17984450131e-09	0.0167804376446
D2_MSNs	2.55785034242e-09	1.25514215964e-09	0.0207801213021
Ependymal_Cells	1.8757747642e-09	9.64616640935e-10	0.0259127406731
Oligodendrocytes	1.82067693201e-09	1.06629741086e-09	0.0438668341034
Mural_Cells	1.58344270455e-09	1.04360061361e-09	0.0645969912733
Endothelial_Cells	1.46056812905e-09	1.10658566664e-09	0.0934363602158
Oligodendrocyte_Precursors	1.62864817048e-09	1.30843021964e-09	0.106614689036
Microglia	8.97292739633e-10	1.14591786554e-09	0.216803550232
Interneurons	5.45618347257e-10	1.48306255483e-09	0.356473992295
D1_MSN_Olfactory_Tubercle	6.30780400692e-10	1.99974649753e-09	0.376217527027
