Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Endothelial_Cells	6.21376845634e-08	3.29279042016e-08	0.0295745889444
Astrocytes	3.85926128223e-08	2.71212039907e-08	0.0773726762926
D1_MSN_NUDAP	5.55827829151e-08	3.91201286235e-08	0.0776840948685
Microglia	4.81076603218e-08	3.48129645515e-08	0.0835028596836
Ependymal_Cells	2.90767554584e-08	2.69827675417e-08	0.140605115693
D1_MSNs_common	3.35538255934e-08	3.77416704473e-08	0.18699099863
Oligodendrocyte_Precursors	2.73301082911e-08	4.08532340708e-08	0.25175324547
D2_MSNs	2.34547476325e-08	3.69426525155e-08	0.262748076051
Mural_Cells	1.40438420499e-08	3.22072733674e-08	0.33140179775
Interneurons	1.84582655435e-08	4.75314100597e-08	0.348882859969
D1_MSN_Olfactory_Tubercle	5.48311288451e-09	4.52218283556e-08	0.451746807002
Oligodendrocytes	-1.19740584037e-08	3.43140568234e-08	0.636438417319
