Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Mural_Cells	9.74815097703e-09	2.16560869517e-09	3.37624649246e-06
Microglia	9.87400016032e-09	2.52526545114e-09	4.61320058185e-05
Endothelial_Cells	7.2280353389e-09	2.30641255889e-09	0.000862537638546
Ependymal_Cells	6.69593857061e-09	2.16275053656e-09	0.000980655602529
D1_MSN_NUDAP	8.05611185083e-09	3.0309306307e-09	0.00393068622858
Oligodendrocytes	5.46283054359e-09	2.24341749513e-09	0.00744489563656
Astrocytes	3.75845439085e-09	1.99691450348e-09	0.0299091258407
D1_MSNs_common	3.14481838602e-09	2.17298655029e-09	0.0739158035722
Interneurons	5.7894794134e-09	4.06382351744e-09	0.0771308634535
D2_MSNs	2.41699133664e-09	1.95543304616e-09	0.108222049834
Oligodendrocyte_Precursors	2.96269759154e-09	2.67039410128e-09	0.133615721789
D1_MSN_Olfactory_Tubercle	3.08095164776e-09	3.18319861292e-09	0.166552357928
