Name	Coefficient	Coefficient_std_error	Coefficient_P_value
D1_MSN_NUDAP	3.96475333053e-09	1.43678674538e-09	0.00289486242384
Astrocytes	2.25752344111e-09	9.49448763121e-10	0.00871002082054
D1_MSNs_common	2.51670068128e-09	1.17915171784e-09	0.0164078263225
D2_MSNs	2.56751945719e-09	1.25029991284e-09	0.0200109473241
Ependymal_Cells	1.88244471742e-09	9.62975644602e-10	0.0253021188955
Oligodendrocytes	1.82772326843e-09	1.06557694532e-09	0.0431503531011
Mural_Cells	1.59093467636e-09	1.04111417055e-09	0.0632428885855
Endothelial_Cells	1.46900569732e-09	1.10329946637e-09	0.0915178670708
Oligodendrocyte_Precursors	1.62985768055e-09	1.30799168147e-09	0.106368157914
Microglia	9.05163899677e-10	1.14760086333e-09	0.215130668907
Interneurons	5.38362508612e-10	1.48139533574e-09	0.358147140909
D1_MSN_Olfactory_Tubercle	6.32454605217e-10	1.99690032687e-09	0.375728732469
