Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Ependymal_Cells	2.77979872675e-08	3.12526518786e-08	0.186877925353
D2_MSNs	2.42507319908e-08	3.84030178684e-08	0.263863409919
D1_MSNs_common	2.54961443194e-08	4.0482835612e-08	0.264412282771
Microglia	1.20239341882e-08	3.60786457159e-08	0.369465200259
Mural_Cells	1.01560506302e-08	3.3575143e-08	0.381140348974
Interneurons	1.41725727737e-08	4.74429925319e-08	0.382573614607
Endothelial_Cells	8.0238807223e-10	3.48677466249e-08	0.490820219041
Oligodendrocyte_Precursors	-1.13380586013e-09	4.62069851267e-08	0.509788080921
Oligodendrocytes	-9.0502992926e-09	3.53883978297e-08	0.600924965236
D1_MSN_NUDAP	-1.87855621675e-08	4.07950413462e-08	0.677416438324
Astrocytes	-1.96660649392e-08	3.20463580154e-08	0.730285111
D1_MSN_Olfactory_Tubercle	-6.0720428798e-08	4.06846739337e-08	0.932211282663
