Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PUT_NeuN-	2.16113775253e-07	8.83723869179e-08	0.00723277600621
PVC_NeuN-	2.63919337414e-07	1.14509828596e-07	0.0105896018859
DLPFC_NeuN-	1.8393755668e-07	9.10799296917e-08	0.0217167046235
MDT_NeuN-	1.75832616571e-07	8.81749222796e-08	0.023068702456
ITC_NeuN-	1.57718790124e-07	9.15910377925e-08	0.0425357253702
INS_NeuN-	1.66438642306e-07	1.05728578434e-07	0.0577198291648
VLPFC_NeuN-	1.62908094482e-07	1.04009874097e-07	0.0586420930055
ACC_NeuN-	1.25587498632e-07	8.13472178588e-08	0.0613129388319
HIPP_NeuN+	1.28473492432e-07	8.52432541768e-08	0.0658874264476
PMC_NeuN-	1.29033859339e-07	9.44091589763e-08	0.085851605244
HIPP_NeuN-	1.36785276071e-07	1.00904629171e-07	0.0876148752872
STC_NeuN-	1.09895074683e-07	9.51755253932e-08	0.124115483115
OFC_NeuN-	8.90810048868e-08	8.7587370607e-08	0.154564089994
AMY_NeuN-	1.06964571824e-07	1.11888189332e-07	0.169537330034
AMY_NeuN+	1.02599885007e-07	1.31982326672e-07	0.218468502191
ITC_NeuN+	5.31206569327e-08	7.67132981178e-08	0.244325204045
NAC_NeuN-	6.4767320184e-08	1.20912732718e-07	0.296099046876
STC_NeuN+	3.49236101338e-08	6.91428792741e-08	0.306746627743
PUT_NeuN+	4.0039850886e-08	8.10986347887e-08	0.310752696874
VLPFC_NeuN+	2.92428250718e-08	6.36793909e-08	0.323038234793
PVC_NeuN+	1.04238593671e-08	8.81856024826e-08	0.452953152228
NAC_NeuN+	1.09239314949e-08	9.41877330868e-08	0.453834035488
DLPFC_NeuN+	-5.18852488925e-09	6.47541887069e-08	0.531931666824
ACC_NeuN+	-1.66841079582e-08	7.47257036165e-08	0.588337834072
PMC_NeuN+	-3.01653353019e-08	6.5350573232e-08	0.67781321755
OFC_NeuN+	-4.07453559478e-08	6.79806176734e-08	0.725535994758
INS_NeuN+	-5.84689790318e-08	9.12950923718e-08	0.739056529845
MDT_NeuN+	-7.13645998819e-08	6.34505301329e-08	0.86964788377
