Name	Coefficient	Coefficient_std_error	Coefficient_P_value
D1_MSNs_common	2.9400853464e-08	6.74017063304e-09	6.44294193069e-06
D2_MSNs	2.40604454299e-08	6.01380927638e-09	3.15555372669e-05
Mural_Cells	1.56206572953e-08	5.23411288247e-09	0.0014207011984
Astrocytes	1.39259180993e-08	4.74026117595e-09	0.00165277476712
Endothelial_Cells	1.67927201072e-08	5.75671230801e-09	0.00176669479021
D1_MSN_NUDAP	2.02334705027e-08	7.51857910531e-09	0.00356052666041
Interneurons	2.28042087869e-08	8.93011082889e-09	0.00533030678528
D1_MSN_Olfactory_Tubercle	2.53661868392e-08	1.11393514187e-08	0.0113880648117
Oligodendrocytes	9.55754370825e-09	5.57701782455e-09	0.0432884876703
Ependymal_Cells	8.17610991924e-09	5.05640276764e-09	0.0529411331677
Oligodendrocyte_Precursors	5.63647539114e-09	5.84877721006e-09	0.167597800162
Microglia	-2.44696848764e-09	5.0500492682e-09	0.685999895592
