Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Endothelial_Cells	2.01796572497e-08	6.32110531392e-09	0.000705416878688
D1_MSNs_common	1.57862190785e-08	6.00736979197e-09	0.0042968404257
D1_MSN_Olfactory_Tubercle	2.5448077637e-08	1.05673374188e-08	0.00801608100728
Mural_Cells	1.11457016827e-08	5.30011447505e-09	0.0177365057372
Astrocytes	9.89891526177e-09	6.05031692799e-09	0.050909473016
D1_MSN_NUDAP	1.29459783791e-08	8.60424262707e-09	0.0662129510876
Microglia	9.05650997188e-09	6.74905452883e-09	0.0898153232229
Oligodendrocytes	7.6501955894e-09	6.14549864628e-09	0.106594296005
D2_MSNs	6.92738041244e-09	6.17560729284e-09	0.13098806224
Interneurons	1.25465893878e-08	1.12925002934e-08	0.133272328928
Oligodendrocyte_Precursors	5.55831039388e-09	7.01639683029e-09	0.214125323637
Ependymal_Cells	3.7081693906e-09	5.79215310776e-09	0.26101944127
