Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Oligodendrocytes	4.93468865402e-08	2.48469690703e-08	0.0235148611439
D2_MSNs	6.98993121714e-08	3.79880236133e-08	0.0328815125162
D1_MSNs_common	5.05028874265e-08	3.19113912828e-08	0.0567566191288
Microglia	2.67805160047e-08	2.7470285494e-08	0.164807328811
D1_MSN_Olfactory_Tubercle	4.16530656536e-08	6.45095899119e-08	0.259240729027
Endothelial_Cells	1.08885200144e-08	2.34233931406e-08	0.3210170589
Astrocytes	6.42389067473e-09	2.19167715096e-08	0.384721377171
Ependymal_Cells	7.98368634261e-10	1.99424649097e-08	0.484033169993
D1_MSN_NUDAP	-2.51748888366e-09	6.02903462379e-08	0.516653428632
Oligodendrocyte_Precursors	-6.15248749471e-09	2.48225215932e-08	0.597878281249
Mural_Cells	-1.47478556546e-08	2.07035182012e-08	0.761871546737
Interneurons	-2.92774695796e-08	3.10315469495e-08	0.8272808436
