Name	Coefficient	Coefficient_std_error	Coefficient_P_value
D1_MSNs_common	6.54209910818e-08	2.23089282461e-08	0.00168121029368
D2_MSNs	5.16797757086e-08	2.19228917489e-08	0.00920311800897
Endothelial_Cells	3.4503944858e-08	2.00601661386e-08	0.042714140781
Mural_Cells	3.08514919293e-08	2.06351595158e-08	0.0674450269222
Oligodendrocytes	2.60134224946e-08	1.92760143647e-08	0.0885845375594
Astrocytes	2.34187984917e-08	1.82897966394e-08	0.100197030286
Oligodendrocyte_Precursors	2.82131837659e-08	2.64447924394e-08	0.143015032162
D1_MSN_NUDAP	3.83330804242e-08	4.49222973937e-08	0.196741024776
Interneurons	3.64398532944e-08	4.85137287068e-08	0.226288847082
Ependymal_Cells	5.99643686972e-09	2.20170886448e-08	0.392675011811
Microglia	-9.93005373287e-09	2.25793157874e-08	0.669953733458
D1_MSN_Olfactory_Tubercle	-2.46328944673e-08	4.16367333903e-08	0.722945613098
