Name	Coefficient	Coefficient_std_error	Coefficient_P_value
STC_NeuN+	7.91932687368e-08	1.80016347961e-08	5.43186991643e-06
VLPFC_NeuN+	6.65339093431e-08	1.55154094704e-08	9.00443526692e-06
PUT_NeuN+	7.35821483324e-08	1.73004150201e-08	1.05367970211e-05
NAC_NeuN+	8.99966442912e-08	2.14965794298e-08	1.41609229848e-05
DLPFC_NeuN+	6.61964039639e-08	1.72002585967e-08	5.94046074693e-05
ITC_NeuN+	4.99188973292e-08	1.60552773131e-08	0.000938007221498
OFC_NeuN+	4.50881949569e-08	1.56737290429e-08	0.00200945840571
MDT_NeuN+	4.72369863128e-08	1.78481963699e-08	0.00406530690903
ACC_NeuN+	4.4560229887e-08	1.73874806069e-08	0.0051919406946
PMC_NeuN+	4.16099325731e-08	1.63317685095e-08	0.00542037007163
PUT_NeuN-	4.1662185313e-08	1.80742476492e-08	0.010581668579
HIPP_NeuN+	4.57808090203e-08	2.0408679404e-08	0.0124418663832
ITC_NeuN-	3.93212095593e-08	2.10856395113e-08	0.0311023642725
OFC_NeuN-	3.07145751929e-08	1.98585442636e-08	0.0609716600717
STC_NeuN-	3.5931004491e-08	2.36865666559e-08	0.0646414279861
PMC_NeuN-	2.96832689569e-08	2.16172191336e-08	0.0848558469826
PVC_NeuN-	3.10842380356e-08	2.27409222218e-08	0.0858305905752
AMY_NeuN+	4.38201710572e-08	3.58421698428e-08	0.110742862014
MDT_NeuN-	2.26374416513e-08	1.91328980492e-08	0.118371193729
INS_NeuN+	2.59731714019e-08	2.20961538711e-08	0.119905126948
VLPFC_NeuN-	2.35229065578e-08	2.1466186546e-08	0.136580510154
DLPFC_NeuN-	3.60700589534e-09	1.83028182328e-08	0.421884893911
ACC_NeuN-	3.55225238452e-09	2.18596927841e-08	0.435455122047
AMY_NeuN-	4.05287986401e-09	2.5287836507e-08	0.436334221317
NAC_NeuN-	3.25707283277e-10	3.02069918056e-08	0.495698483007
PVC_NeuN+	-7.81418817892e-09	2.22990820067e-08	0.636990661031
INS_NeuN-	-9.197086036e-09	2.05948130803e-08	0.672408278064
HIPP_NeuN-	-9.66463923271e-09	2.14344914365e-08	0.673966280301
