Name	Coefficient	Coefficient_std_error	Coefficient_P_value
AMY_NeuN+	2.67592332061e-07	2.47761483888e-07	0.140062167065
AMY_NeuN-	6.31186705297e-08	2.19197367977e-07	0.386691129594
PVC_NeuN-	4.49481633846e-08	1.94282427293e-07	0.408519605938
INS_NeuN+	2.90308731231e-08	1.83313806529e-07	0.437083774526
NAC_NeuN-	3.19994250947e-08	2.34234915646e-07	0.445668534825
INS_NeuN-	5.93552649152e-09	1.76641382845e-07	0.48659721236
PVC_NeuN+	5.72102715406e-09	1.82659499315e-07	0.487506882908
ITC_NeuN-	5.21003427569e-09	1.87065518373e-07	0.488890340195
MDT_NeuN+	-3.04092796069e-09	1.3915428819e-07	0.508717361145
DLPFC_NeuN-	-1.71092460408e-08	1.6566093453e-07	0.541129110123
HIPP_NeuN-	-2.38478492596e-08	1.89843751675e-07	0.549982961608
STC_NeuN-	-4.20087901243e-08	1.80218872734e-07	0.592157628971
PMC_NeuN-	-4.60852967969e-08	1.62922467197e-07	0.611360385807
VLPFC_NeuN-	-5.9025604053e-08	1.83208290577e-07	0.626340916605
MDT_NeuN-	-5.00239076919e-08	1.48261978391e-07	0.632093111384
OFC_NeuN-	-7.10573524496e-08	1.70023617177e-07	0.661999522649
OFC_NeuN+	-6.85649322572e-08	1.35798344951e-07	0.693186362648
PUT_NeuN-	-8.46007138689e-08	1.48248402324e-07	0.715887859201
ACC_NeuN-	-9.4692330154e-08	1.61890413938e-07	0.720697976596
HIPP_NeuN+	-1.12235965394e-07	1.66508586833e-07	0.749861864301
PUT_NeuN+	-9.37723725231e-08	1.35947965701e-07	0.754829526975
ACC_NeuN+	-1.41215979738e-07	1.49029862749e-07	0.828325375083
STC_NeuN+	-1.55872071951e-07	1.39554166346e-07	0.867987622027
VLPFC_NeuN+	-1.76930917121e-07	1.27584054719e-07	0.917245453776
ITC_NeuN+	-2.26092787321e-07	1.42110110868e-07	0.944191728775
NAC_NeuN+	-2.98873679239e-07	1.45997982918e-07	0.979676272754
PMC_NeuN+	-3.05808610795e-07	1.33942978268e-07	0.988788507502
DLPFC_NeuN+	-2.90311619189e-07	1.26332124283e-07	0.989219194996
